"filename", "language", "JavaScript", "PHP", "JSON", "YAML", "Markdown", "PostCSS", "XML", "Docker", "Makefile", "Shell Script", "Happy", "reStructuredText", "pip requirements", "Python", "Dotenv", "Assembly", "Properties", "HTML", "Ruby", "CSV", "TypeScript", "Ini", "Batch", "Log", "MS SQL", "comment", "blank", "total"
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\List\regions.php", "PHP", 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 4, 293
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\MessageFormatter\MessageFormatterMapper.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 47
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Month.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 80
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\PHPStan\MacroExtension.php", "PHP", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 20, 138
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\PHPStan\MacroMethodReflection.php", "PHP", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 125
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Boundaries.php", "PHP", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 42, 470
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Cast.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 49
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Comparison.php", "PHP", 0, 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 703, 125, 1362
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Converter.php", "PHP", 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 51, 557
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Creator.php", "PHP", 0, 528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 125, 932
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Date.php", "PHP", 0, 1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1343, 316, 2974
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\DeprecatedPeriodProperties.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 12, 84
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Difference.php", "PHP", 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 79, 856
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\IntervalRounding.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 60
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\IntervalStep.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 15, 95
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\LocalFactory.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 68
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Localization.php", "PHP", 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 97, 748
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Macro.php", "PHP", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 13, 112
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\MagicParameter.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 36
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Mixin.php", "PHP", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 39, 240
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Modifiers.php", "PHP", 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 48, 477
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Mutability.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 65
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\ObjectInitialisation.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 25
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Options.php", "PHP", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 34, 218
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Rounding.php", "PHP", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 36, 227
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Serialization.php", "PHP", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 31, 250
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\StaticLocalization.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 11, 82
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\StaticOptions.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 18, 165
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Test.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 27, 186
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Timestamp.php", "PHP", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 24, 193
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\ToStringFormat.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 7, 53
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Units.php", "PHP", 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 81, 473
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Traits\Week.php", "PHP", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 29, 224
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Translator.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 35
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\TranslatorImmutable.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 101
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\TranslatorStrongTypeInterface.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 25
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\Unit.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 120
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\WeekDay.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 69
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\src\Carbon\WrapperClock.php", "PHP", 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 41, 188
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\AbstractTestCase.php", "PHP", 0, 376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 93, 502
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\AbstractTestCaseWithOldNow.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 35
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\AddMonthsTest.php", "PHP", 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34, 208
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\AddTest.php", "PHP", 0, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 74, 465
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\ArraysTest.php", "PHP", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 96
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\ComparisonTest.php", "PHP", 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61, 319
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\ConstructTest.php", "PHP", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40, 193
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\CopyTest.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 51
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\CreateFromDateTest.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 66
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\CreateFromFormatTest.php", "PHP", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 116
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\CreateFromTimeStringTest.php", "PHP", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 69
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\CreateFromTimeTest.php", "PHP", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 114
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\CreateFromTimestampTest.php", "PHP", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 55, 293
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\CreateSafeTest.php", "PHP", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 45, 188
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\CreateTest.php", "PHP", 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 78, 344
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\DayOfWeekModifiersTest.php", "PHP", 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 74, 434
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\DiffTest.php", "PHP", 0, 1632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 318, 1965
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\ExpressiveComparisonTest.php", "PHP", 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39, 210
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\Fixtures\BadIsoCarbon.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 27
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\Fixtures\Mixin.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 47
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\Fixtures\MyCarbon.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 22
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\FluidSettersTest.php", "PHP", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 164
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\GenericMacroTest.php", "PHP", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 31, 160
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\GettersTest.php", "PHP", 0, 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 91, 505
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\InstanceTest.php", "PHP", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26, 178
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\IsTest.php", "PHP", 0, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 192, 1164
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\IssetTest.php", "PHP", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 104
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\JsonSerializationTest.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 53
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\LastErrorTest.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 85
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\LocalizationTest.php", "PHP", 0, 746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 145, 927
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\MacroTest.php", "PHP", 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 64, 269
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\ModifyNearDSTChangeTest.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 72
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\ModifyTest.php", "PHP", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 193
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\NowAndOtherStaticHelpersTest.php", "PHP", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 113
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\NowDerivativesTest.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 39
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\ObjectsTest.php", "PHP", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28, 94
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\PhpBug72338Test.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 72
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\RelativeDateStringTest.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 81
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\RelativeTest.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 51
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\RoundTest.php", "PHP", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 140
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\SerializationTest.php", "PHP", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 52, 236
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\SetDateAndTimeFromTest.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 49
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\SetStateTest.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 50
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\SettersTest.php", "PHP", 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 77, 435
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\SettingsTest.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 53
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\StartEndOfTest.php", "PHP", 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 71, 447
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\StringsTest.php", "PHP", 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47, 264
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\SubTest.php", "PHP", 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 63, 339
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\TestingAidsTest.php", "PHP", 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 63, 318
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonImmutable\WeekTest.php", "PHP", 0, 5499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53, 5560
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonInterval\AddTest.php", "PHP", 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 43, 234
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonInterval\AlternativeNumbersTest.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 64
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonInterval\CascadeTest.php", "PHP", 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 319
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonInterval\CloneTest.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 41
"c:\Users\Brahim\Desktop\Prenoting\vendor\nesbot\carbon\tests\CarbonInterval\CompareTest.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 45
